split,instrument,topic,lag,m5_confirmed,m5_score,m5_pvalue,m5_n,m5_reason,m6_confirmed,m6_score,m6_pvalue,m6_n,m6_reason,confirmed,error,elapsed_s
train,MOEXOG,banking,14,False,-0.001577,0.214556,420,z_below_crit,False,0.030401,0.69,407,ic_below_min,False,,0.19
train,MOEXOG,banking,30,False,0.001342,0.127939,420,z_below_crit,False,0.034251,0.725,391,ic_below_min,False,,0.25
train,MOEXOG,banking,60,False,-0.00067,0.206566,420,z_below_crit,False,0.012077,0.45,361,ic_below_min,False,,0.3
train,MOEXOG,banking,90,False,-0.000115,0.657008,420,z_below_crit,False,0.058973,0.89,331,ic_below_min,False,,0.44
train,MOEXOG,gold,1,False,0.001834,0.110293,420,z_below_crit,False,0.053587,0.19,420,bootstrap_ci_includes_zero,False,,0.17
train,MOEXOG,gold,7,False,6e-06,0.996358,420,z_below_crit,False,0.028981,0.255,414,ic_below_min,False,,0.2
train,MOEXOG,gold,14,False,-0.000157,0.911941,420,z_below_crit,False,0.00906,0.425,407,ic_below_min,False,,0.19
train,MOEXOG,gold,30,False,-0.00024,0.755145,420,z_below_crit,False,0.059512,0.175,391,bootstrap_ci_includes_zero,False,,0.27
train,MOEXOG,gold,60,False,0.000211,0.647557,420,z_below_crit,True,0.139576,0.005,361,ok,False,,0.33
train,MOEXOG,gold,90,False,4.1e-05,0.863193,420,z_below_crit,False,0.007044,0.55,331,ic_below_min,False,,0.46
train,MOEX10,oil,1,False,0.001094,0.298512,420,z_below_crit,False,0.007615,0.58,420,ic_below_min,False,,0.21
train,MOEX10,oil,7,False,0.001025,0.397026,420,z_below_crit,False,0.066893,0.1,414,bootstrap_ci_includes_zero,False,,0.21
train,MOEX10,oil,14,False,0.00018,0.890697,420,z_below_crit,False,0.043668,0.275,407,bootstrap_ci_includes_zero,False,,0.3
train,MOEX10,oil,30,False,-0.000553,0.468805,420,z_below_crit,False,0.040183,0.2,391,bootstrap_ci_includes_zero,False,,0.26
train,MOEX10,oil,60,False,-5.1e-05,0.896799,420,z_below_crit,False,0.00771,0.655,361,ic_below_min,False,,0.29
train,MOEX10,oil,90,False,0.0,0.999537,420,z_below_crit,False,0.014776,0.5,331,ic_below_min,False,,0.43
train,MOEX10,rate,1,False,0.000827,0.191776,420,z_below_crit,False,0.064173,0.115,420,bootstrap_ci_includes_zero,False,,0.17
train,MOEX10,rate,7,False,-0.000589,0.555593,420,z_below_crit,False,0.00545,0.47,414,ic_below_min,False,,0.19
train,MOEX10,rate,14,False,-0.001148,0.328802,420,z_below_crit,False,0.040086,0.72,407,ic_below_min,False,,0.21
train,MOEX10,rate,30,False,-0.000754,0.422703,420,z_below_crit,False,0.164444,0.995,391,ic_below_min,False,,0.24
train,MOEX10,rate,60,False,-0.000146,0.825166,420,z_below_crit,False,0.039653,0.745,361,ic_below_min,False,,0.28
train,MOEX10,rate,90,False,-0.000117,0.833882,420,z_below_crit,False,0.024638,0.695,331,ic_below_min,False,,0.46
train,MOEX10,ruble,1,False,0.000353,0.784207,420,z_below_crit,False,0.0666,0.14,420,bootstrap_ci_includes_zero,False,,0.16
train,MOEX10,ruble,7,False,0.000752,0.568921,420,z_below_crit,False,0.03655,0.235,414,bootstrap_ci_includes_zero,False,,0.19
train,MOEX10,ruble,14,False,0.000922,0.496867,420,z_below_crit,False,0.056799,0.825,407,ic_below_min,False,,0.16
train,MOEX10,ruble,30,False,0.000548,0.512947,420,z_below_crit,False,0.047329,0.195,391,bootstrap_ci_includes_zero,False,,0.28
train,MOEX10,ruble,60,False,-0.0015,0.069352,420,z_below_crit,False,0.028801,0.665,361,ic_below_min,False,,0.32
train,MOEX10,ruble,90,False,-0.000146,0.817747,420,z_below_crit,False,0.003407,0.47,331,ic_below_min,False,,0.43
train,MOEX10,sanctions,1,False,0.000947,0.412744,420,z_below_crit,False,0.0188,0.66,420,ic_below_min,False,,0.17
train,MOEX10,sanctions,7,False,-0.000686,0.574276,420,z_below_crit,False,0.001591,0.525,414,ic_below_min,False,,0.22
train,MOEX10,sanctions,14,False,0.000224,0.857759,420,z_below_crit,False,0.036755,0.225,407,bootstrap_ci_includes_zero,False,,0.2
train,MOEX10,sanctions,30,False,-0.000298,0.694857,420,z_below_crit,False,0.020349,0.61,391,ic_below_min,False,,0.24
train,MOEX10,sanctions,60,False,-0.000158,0.705438,420,z_below_crit,False,0.019651,0.645,361,ic_below_min,False,,0.32
train,MOEX10,sanctions,90,False,0.00023,0.295341,420,z_below_crit,False,0.047332,0.76,331,ic_below_min,False,,0.47
train,MOEX10,inflation,1,False,0.001067,0.163416,420,z_below_crit,False,0.064379,0.095,420,bootstrap_ci_includes_zero,False,,0.2
train,MOEX10,inflation,7,False,-0.000526,0.623648,420,z_below_crit,False,0.031802,0.31,414,bootstrap_ci_includes_zero,False,,0.15
train,MOEX10,inflation,14,False,-0.000209,0.864183,420,z_below_crit,False,0.002889,0.455,407,ic_below_min,False,,0.21
train,MOEX10,inflation,30,False,0.000576,0.531408,420,z_below_crit,False,0.012782,0.45,391,ic_below_min,False,,0.22
train,MOEX10,inflation,60,False,-8.1e-05,0.887361,420,z_below_crit,False,0.014674,0.615,361,ic_below_min,False,,0.3
train,MOEX10,inflation,90,False,7.5e-05,0.843762,420,z_below_crit,False,0.076606,0.09,331,bootstrap_ci_includes_zero,False,,0.47
train,MOEX10,banking,1,False,0.000923,0.292599,420,z_below_crit,False,0.075404,0.075,420,bootstrap_ci_includes_zero,False,,0.17
train,MOEX10,banking,7,False,0.001046,0.348297,420,z_below_crit,False,0.013422,0.56,414,ic_below_min,False,,0.2
train,MOEX10,banking,14,False,-0.001621,0.170149,420,z_below_crit,False,0.011425,0.415,407,ic_below_min,False,,0.21
train,MOEX10,banking,30,False,0.000947,0.257863,420,z_below_crit,False,0.106204,0.96,391,ic_below_min,False,,0.22
train,MOEX10,banking,60,False,-0.000606,0.212799,420,z_below_crit,False,0.047516,0.815,361,ic_below_min,False,,0.33
train,MOEX10,banking,90,False,-0.000127,0.555204,420,z_below_crit,False,0.009855,0.47,331,ic_below_min,False,,0.44
train,MOEX10,gold,1,False,0.001423,0.190568,420,z_below_crit,False,0.006146,0.57,420,ic_below_min,False,,0.19
train,MOEX10,gold,7,False,-0.000396,0.742327,420,z_below_crit,False,0.003458,0.5,414,ic_below_min,False,,0.2
train,MOEX10,gold,14,False,-0.000241,0.85567,420,z_below_crit,False,0.011142,0.4,407,ic_below_min,False,,0.17
train,MOEX10,gold,30,False,-5.6e-05,0.938974,420,z_below_crit,False,0.008166,0.595,391,ic_below_min,False,,0.27
train,MOEX10,gold,60,False,6.4e-05,0.879627,420,z_below_crit,False,0.054475,0.205,361,bootstrap_ci_includes_zero,False,,0.33
train,MOEX10,gold,90,False,-5.8e-05,0.772752,420,z_below_crit,False,0.067432,0.14,331,bootstrap_ci_includes_zero,False,,0.44
