split,instrument,topic,lag,m5_confirmed,m5_score,m5_pvalue,m5_n,m5_reason,m6_confirmed,m6_score,m6_pvalue,m6_n,m6_reason,confirmed,error,elapsed_s
train,FTSE_CHINA_50,rate_emb,90,False,-1.1e-05,0.920577,430,z_below_crit,False,0.032057,0.695,341,ic_below_min,False,,0.44
train,FTSE_CHINA_50,ruble_emb,1,False,0.002038,0.062872,430,z_below_crit,False,0.07803,0.085,430,bootstrap_ci_includes_zero,False,,0.19
train,FTSE_CHINA_50,ruble_emb,7,True,-0.002633,0.021377,430,ok,False,0.016587,0.31,424,bootstrap_ci_includes_zero,False,,0.17
train,FTSE_CHINA_50,ruble_emb,14,False,0.000853,0.480229,430,z_below_crit,False,0.061017,0.85,417,ic_below_min,False,,0.17
train,FTSE_CHINA_50,ruble_emb,30,False,-0.0001,0.891182,430,z_below_crit,False,0.019321,0.64,401,ic_below_min,False,,0.22
train,FTSE_CHINA_50,ruble_emb,60,False,9.2e-05,0.764058,430,z_below_crit,False,0.061041,0.135,371,bootstrap_ci_includes_zero,False,,0.35
train,FTSE_CHINA_50,ruble_emb,90,False,-0.000121,0.393243,430,z_below_crit,False,0.064351,0.875,341,ic_below_min,False,,0.49
train,FTSE_CHINA_50,sanctions_emb,1,False,-0.00092,0.364908,430,z_below_crit,False,0.022097,0.675,430,ic_below_min,False,,0.22
train,FTSE_CHINA_50,sanctions_emb,7,False,0.000424,0.686022,430,z_below_crit,False,0.055931,0.845,424,ic_below_min,False,,0.19
train,FTSE_CHINA_50,sanctions_emb,14,False,0.000308,0.7789,430,z_below_crit,False,0.014363,0.58,417,ic_below_min,False,,0.17
train,FTSE_CHINA_50,sanctions_emb,30,False,-0.00065,0.357092,430,z_below_crit,False,0.07376,0.06,401,bootstrap_ci_includes_zero,False,,0.24
train,FTSE_CHINA_50,sanctions_emb,60,False,-1.6e-05,0.947887,430,z_below_crit,False,0.027233,0.35,371,bootstrap_ci_includes_zero,False,,0.31
train,FTSE_CHINA_50,sanctions_emb,90,False,-4.4e-05,0.724994,430,z_below_crit,False,0.006141,0.455,341,ic_below_min,False,,0.47
train,FTSE_CHINA_50,inflation_emb,1,False,0.001001,0.341478,430,z_below_crit,False,0.018732,0.65,430,ic_below_min,False,,0.2
train,FTSE_CHINA_50,inflation_emb,7,False,-0.000146,0.892825,430,z_below_crit,False,0.05384,0.16,424,bootstrap_ci_includes_zero,False,,0.16
train,FTSE_CHINA_50,inflation_emb,14,True,-0.002294,0.042964,430,ok,False,0.06838,0.11,417,bootstrap_ci_includes_zero,False,,0.21
train,FTSE_CHINA_50,inflation_emb,30,False,0.000381,0.640042,430,z_below_crit,False,0.03158,0.3,401,bootstrap_ci_includes_zero,False,,0.21
train,FTSE_CHINA_50,inflation_emb,60,False,0.000173,0.665547,430,z_below_crit,False,0.014255,0.605,371,ic_below_min,False,,0.28
train,FTSE_CHINA_50,inflation_emb,90,False,-0.000168,0.348445,430,z_below_crit,False,0.073544,0.865,341,ic_below_min,False,,0.47
train,FTSE_CHINA_50,banking_emb,1,False,-8e-05,0.94106,430,z_below_crit,False,0.050813,0.195,430,bootstrap_ci_includes_zero,False,,0.19
train,FTSE_CHINA_50,banking_emb,7,False,0.000275,0.806412,430,z_below_crit,False,0.030522,0.73,424,ic_below_min,False,,0.19
train,FTSE_CHINA_50,banking_emb,14,False,-0.000187,0.872066,430,z_below_crit,False,0.027552,0.725,417,ic_below_min,False,,0.2
train,FTSE_CHINA_50,banking_emb,30,False,-0.000296,0.674406,430,z_below_crit,False,0.019045,0.63,401,ic_below_min,False,,0.23
train,FTSE_CHINA_50,banking_emb,60,False,-1.8e-05,0.934332,430,z_below_crit,False,0.034875,0.75,371,ic_below_min,False,,0.3
train,FTSE_CHINA_50,banking_emb,90,False,1.8e-05,0.822223,430,z_below_crit,False,0.055102,0.815,341,ic_below_min,False,,0.44
train,FTSE_CHINA_50,gold_emb,1,False,-0.000337,0.747763,430,z_below_crit,False,0.00018,0.47,430,ic_below_min,False,,0.18
train,FTSE_CHINA_50,gold_emb,7,False,0.000189,0.858877,430,z_below_crit,False,0.0558,0.145,424,bootstrap_ci_includes_zero,False,,0.21
train,FTSE_CHINA_50,gold_emb,14,False,-0.001311,0.241874,430,z_below_crit,True,0.081596,0.05,417,ok,False,,0.22
train,FTSE_CHINA_50,gold_emb,30,False,0.000455,0.480305,430,z_below_crit,False,0.063256,0.125,401,bootstrap_ci_includes_zero,False,,0.24
train,FTSE_CHINA_50,gold_emb,60,False,-0.000134,0.627159,430,z_below_crit,False,0.028967,0.275,371,bootstrap_ci_includes_zero,False,,0.35
train,FTSE_CHINA_50,gold_emb,90,False,3.5e-05,0.798188,430,z_below_crit,False,0.051535,0.75,341,ic_below_min,False,,0.81
train,GOLD,oil_emb,1,False,-0.000233,0.634588,355,z_below_crit,False,0.00477,0.455,355,ic_below_min,False,,0.23
train,GOLD,oil_emb,7,False,-0.000849,0.096312,355,z_below_crit,False,0.010541,0.425,349,bootstrap_ci_includes_zero,False,,0.16
train,GOLD,oil_emb,14,False,0.000461,0.404742,355,z_below_crit,False,0.018192,0.615,342,ic_below_min,False,,0.32
train,GOLD,oil_emb,30,False,-0.000413,0.13876,355,z_below_crit,False,0.109061,0.995,326,ic_below_min,False,,0.33
train,GOLD,oil_emb,60,False,-6e-05,0.516385,355,z_below_crit,False,0.066254,0.86,296,ic_below_min,False,,0.3
train,GOLD,oil_emb,90,False,-6.3e-05,0.243596,355,z_below_crit,False,0.00868,0.445,266,ic_below_min,False,,0.43
train,GOLD,rate_emb,1,False,-6.4e-05,0.90631,355,z_below_crit,False,0.140362,0.995,355,ic_below_min,False,,0.22
train,GOLD,rate_emb,7,False,0.000545,0.328007,355,z_below_crit,False,0.075873,0.9,349,ic_below_min,False,,0.21
train,GOLD,rate_emb,14,False,-0.000514,0.390757,355,z_below_crit,False,0.100202,0.97,342,ic_below_min,False,,0.34
train,GOLD,rate_emb,30,False,0.00021,0.455567,355,z_below_crit,False,0.045851,0.76,326,ic_below_min,False,,0.29
train,GOLD,rate_emb,60,False,5.9e-05,0.581996,355,z_below_crit,False,0.016241,0.615,296,ic_below_min,False,,0.27
train,GOLD,rate_emb,90,False,-2.2e-05,0.528505,355,z_below_crit,False,0.04071,0.255,266,bootstrap_ci_includes_zero,False,,0.38
train,GOLD,ruble_emb,1,False,7.4e-05,0.89298,355,z_below_crit,False,0.023257,0.645,355,ic_below_min,False,,0.16
train,GOLD,ruble_emb,7,False,-0.000961,0.093381,355,z_below_crit,False,0.007312,0.47,349,ic_below_min,False,,0.16
train,GOLD,ruble_emb,14,False,0.000192,0.746301,355,z_below_crit,False,0.024639,0.66,342,ic_below_min,False,,0.21
train,GOLD,ruble_emb,30,False,-0.000214,0.44112,355,z_below_crit,False,0.048794,0.76,326,ic_below_min,False,,0.21
train,GOLD,ruble_emb,60,False,-3e-06,0.964879,355,z_below_crit,False,0.044531,0.245,296,bootstrap_ci_includes_zero,False,,0.3
train,GOLD,ruble_emb,90,False,1.3e-05,0.639769,355,z_below_crit,False,0.013138,0.575,266,ic_below_min,False,,0.36
train,GOLD,sanctions_emb,1,False,-0.000456,0.373997,355,z_below_crit,False,0.020899,0.66,355,ic_below_min,False,,0.18
train,GOLD,sanctions_emb,7,False,-0.000638,0.230167,355,z_below_crit,False,0.029182,0.33,349,bootstrap_ci_includes_zero,False,,0.19
train,GOLD,sanctions_emb,14,False,0.000658,0.235497,355,z_below_crit,False,0.060008,0.16,342,bootstrap_ci_includes_zero,False,,0.17
train,GOLD,sanctions_emb,30,False,-5.7e-05,0.840973,355,z_below_crit,False,0.014912,0.4,326,bootstrap_ci_includes_zero,False,,0.24
train,GOLD,sanctions_emb,60,False,-8e-06,0.93723,355,z_below_crit,False,0.000837,0.425,296,ic_below_min,False,,0.25
train,GOLD,sanctions_emb,90,False,8.6e-05,0.285359,355,z_below_crit,False,0.012616,0.45,266,bootstrap_ci_includes_zero,False,,0.37
train,GOLD,inflation_emb,1,False,-4.6e-05,0.929479,355,z_below_crit,False,0.132144,0.98,355,ic_below_min,False,,0.19
train,GOLD,inflation_emb,7,False,0.000244,0.654518,355,z_below_crit,False,0.058575,0.83,349,ic_below_min,False,,0.2
train,GOLD,inflation_emb,14,False,0.000164,0.778507,355,z_below_crit,False,0.087193,0.93,342,ic_below_min,False,,0.23
train,GOLD,inflation_emb,30,False,-7e-05,0.8263,355,z_below_crit,False,0.06157,0.825,326,ic_below_min,False,,0.23
train,GOLD,inflation_emb,60,False,-4e-06,0.972155,355,z_below_crit,False,0.08898,0.845,296,ic_below_min,False,,0.28
train,GOLD,inflation_emb,90,False,3e-06,0.948346,355,z_below_crit,False,0.018092,0.36,266,bootstrap_ci_includes_zero,False,,0.43
train,GOLD,banking_emb,1,False,-0.000766,0.161454,355,z_below_crit,False,0.016267,0.58,355,ic_below_min,False,,0.16
train,GOLD,banking_emb,7,False,0.000478,0.396098,355,z_below_crit,False,0.047747,0.815,349,ic_below_min,False,,0.21
train,GOLD,banking_emb,14,False,-0.000289,0.625717,355,z_below_crit,False,0.039985,0.69,342,ic_below_min,False,,0.22
train,GOLD,banking_emb,30,False,-0.000285,0.328694,355,z_below_crit,False,0.03065,0.34,326,bootstrap_ci_includes_zero,False,,0.25
train,GOLD,banking_emb,60,False,-3.4e-05,0.708678,355,z_below_crit,False,0.096455,0.905,296,ic_below_min,False,,0.29
train,GOLD,banking_emb,90,False,-4e-06,0.894814,355,z_below_crit,False,0.061283,0.85,266,ic_below_min,False,,0.36
train,GOLD,gold_emb,1,False,-0.000466,0.373001,355,z_below_crit,False,0.046408,0.815,355,ic_below_min,False,,0.24
train,GOLD,gold_emb,7,False,-0.00049,0.348839,355,z_below_crit,True,0.112197,0.035,349,ok,False,,0.19
train,GOLD,gold_emb,14,False,0.00026,0.640634,355,z_below_crit,False,0.034753,0.24,342,bootstrap_ci_includes_zero,False,,0.22
train,GOLD,gold_emb,30,False,-0.000132,0.671691,355,z_below_crit,False,0.03877,0.28,326,bootstrap_ci_includes_zero,False,,0.22
train,GOLD,gold_emb,60,False,-4.4e-05,0.743261,355,z_below_crit,False,0.072514,0.11,296,bootstrap_ci_includes_zero,False,,0.29
train,GOLD,gold_emb,90,False,-0.000104,0.1779,355,z_below_crit,False,0.010603,0.515,266,ic_below_min,False,,0.36
train,SILVER,oil_emb,1,False,0.000168,0.870108,353,z_below_crit,False,0.005519,0.555,353,ic_below_min,False,,0.15
train,SILVER,oil_emb,7,False,-0.001324,0.200279,353,z_below_crit,False,0.034824,0.295,347,bootstrap_ci_includes_zero,False,,0.15
train,SILVER,oil_emb,14,False,-0.00013,0.907699,353,z_below_crit,False,0.059788,0.86,340,ic_below_min,False,,0.17
train,SILVER,oil_emb,30,False,-0.000782,0.211676,353,z_below_crit,False,0.071415,0.88,324,ic_below_min,False,,0.19
train,SILVER,oil_emb,60,False,-0.000198,0.328294,353,z_below_crit,False,0.009725,0.485,294,ic_below_min,False,,0.27
train,SILVER,oil_emb,90,False,-9.7e-05,0.396571,353,z_below_crit,False,0.051639,0.77,264,ic_below_min,False,,0.35
train,SILVER,rate_emb,1,False,0.000873,0.433249,353,z_below_crit,False,0.051497,0.795,353,ic_below_min,False,,0.16
train,SILVER,rate_emb,7,False,0.00132,0.240406,353,z_below_crit,False,0.040153,0.745,347,ic_below_min,False,,0.16
train,SILVER,rate_emb,14,False,0.000973,0.418456,353,z_below_crit,False,0.033765,0.705,340,ic_below_min,False,,0.19
train,SILVER,rate_emb,30,False,0.000196,0.721806,353,z_below_crit,False,0.02417,0.375,324,bootstrap_ci_includes_zero,False,,0.21
train,SILVER,rate_emb,60,False,-7.9e-05,0.598185,353,z_below_crit,False,0.038467,0.225,294,bootstrap_ci_includes_zero,False,,0.25
train,SILVER,rate_emb,90,False,-2.6e-05,0.586396,353,z_below_crit,False,0.032945,0.68,264,ic_below_min,False,,0.34
train,SILVER,ruble_emb,1,False,0.00075,0.502696,353,z_below_crit,False,0.067885,0.835,353,ic_below_min,False,,0.16
train,SILVER,ruble_emb,7,False,-0.001834,0.109365,353,z_below_crit,False,0.033527,0.71,347,ic_below_min,False,,0.2
train,SILVER,ruble_emb,14,False,0.000422,0.72332,353,z_below_crit,False,0.100618,0.955,340,ic_below_min,False,,0.19
train,SILVER,ruble_emb,30,False,-0.00012,0.835043,353,z_below_crit,False,0.046493,0.225,324,bootstrap_ci_includes_zero,False,,0.22
train,SILVER,ruble_emb,60,False,1e-05,0.936212,353,z_below_crit,False,0.018646,0.31,294,bootstrap_ci_includes_zero,False,,0.27
train,SILVER,ruble_emb,90,False,1.9e-05,0.61271,353,z_below_crit,False,0.060788,0.825,264,ic_below_min,False,,0.36
train,SILVER,sanctions_emb,1,False,-0.000354,0.735076,353,z_below_crit,False,0.133342,0.98,353,ic_below_min,False,,0.16
train,SILVER,sanctions_emb,7,False,-0.000721,0.499924,353,z_below_crit,False,0.093317,0.085,347,bootstrap_ci_includes_zero,False,,0.19
train,SILVER,sanctions_emb,14,False,-0.000462,0.685101,353,z_below_crit,False,0.00548,0.495,340,ic_below_min,False,,0.16
train,SILVER,sanctions_emb,30,False,0.000471,0.439675,353,z_below_crit,False,0.007442,0.54,324,ic_below_min,False,,0.26
train,SILVER,sanctions_emb,60,False,7.8e-05,0.686993,353,z_below_crit,False,0.014751,0.56,294,ic_below_min,False,,0.24
train,SILVER,sanctions_emb,90,False,9.8e-05,0.460077,353,z_below_crit,False,0.100591,0.965,264,ic_below_min,False,,0.35
train,SILVER,inflation_emb,1,False,-0.00042,0.691086,353,z_below_crit,False,0.049794,0.765,353,ic_below_min,False,,0.15
train,SILVER,inflation_emb,7,False,0.000851,0.439204,353,z_below_crit,False,0.001396,0.56,347,ic_below_min,False,,0.17
train,SILVER,inflation_emb,14,False,-0.000522,0.657362,353,z_below_crit,False,0.005515,0.505,340,ic_below_min,False,,0.19
train,SILVER,inflation_emb,30,False,-0.000256,0.692101,353,z_below_crit,False,0.049313,0.19,324,bootstrap_ci_includes_zero,False,,0.22
train,SILVER,inflation_emb,60,False,7e-05,0.761591,353,z_below_crit,False,0.02823,0.685,294,ic_below_min,False,,0.27
train,SILVER,inflation_emb,90,False,2.9e-05,0.657146,353,z_below_crit,False,0.017673,0.57,264,ic_below_min,False,,0.37
train,SILVER,banking_emb,1,False,-0.002042,0.068058,353,z_below_crit,False,0.004788,0.485,353,ic_below_min,False,,0.2
train,SILVER,banking_emb,7,False,0.000283,0.808393,353,z_below_crit,False,0.023207,0.615,347,ic_below_min,False,,0.22
train,SILVER,banking_emb,14,False,-0.000738,0.543623,353,z_below_crit,False,0.020604,0.615,340,ic_below_min,False,,0.16
train,SILVER,banking_emb,30,False,9.6e-05,0.874496,353,z_below_crit,True,0.092885,0.04,324,ok,False,,0.24
train,SILVER,banking_emb,60,False,-5.3e-05,0.710203,353,z_below_crit,False,0.078753,0.115,294,bootstrap_ci_includes_zero,False,,0.28
train,SILVER,banking_emb,90,False,-4e-05,0.511466,353,z_below_crit,False,0.023041,0.64,264,ic_below_min,False,,0.36
train,SILVER,gold_emb,1,False,7.1e-05,0.947589,353,z_below_crit,False,0.027443,0.745,353,ic_below_min,False,,0.19
train,SILVER,gold_emb,7,False,-0.001091,0.309038,353,z_below_crit,False,0.004296,0.575,347,ic_below_min,False,,0.19
train,SILVER,gold_emb,14,False,-8.3e-05,0.941045,353,z_below_crit,False,0.122347,0.99,340,ic_below_min,False,,0.2
train,SILVER,gold_emb,30,False,-9.8e-05,0.873015,353,z_below_crit,False,0.057902,0.84,324,ic_below_min,False,,0.22
train,SILVER,gold_emb,60,False,-0.000122,0.567134,353,z_below_crit,False,0.016921,0.38,294,bootstrap_ci_includes_zero,False,,0.28
train,SILVER,gold_emb,90,False,-0.000156,0.218571,353,z_below_crit,False,0.100868,0.955,264,ic_below_min,False,,0.38
train,IMOEX,oil_emb,1,False,0.000472,0.692436,423,z_below_crit,False,0.001878,0.515,423,ic_below_min,False,,0.17
train,IMOEX,oil_emb,7,True,0.00261,0.04382,423,ok,False,0.012351,0.425,417,bootstrap_ci_includes_zero,False,,0.19
train,IMOEX,oil_emb,14,False,0.001121,0.417078,423,z_below_crit,False,0.034778,0.775,410,ic_below_min,False,,0.22
train,IMOEX,oil_emb,30,False,-0.000561,0.493089,423,z_below_crit,False,0.02036,0.6,394,ic_below_min,False,,0.22
train,IMOEX,oil_emb,60,False,0.00048,0.143304,423,z_below_crit,False,0.069477,0.14,364,bootstrap_ci_includes_zero,False,,0.35
train,IMOEX,oil_emb,90,False,-7.1e-05,0.690679,423,z_below_crit,False,0.080854,0.895,334,ic_below_min,False,,0.43
train,IMOEX,rate_emb,1,False,-0.002065,0.12159,423,z_below_crit,False,0.081395,0.925,423,ic_below_min,False,,0.21
train,IMOEX,rate_emb,7,False,0.001833,0.18358,423,z_below_crit,False,0.028804,0.75,417,ic_below_min,False,,0.16
train,IMOEX,rate_emb,14,False,-0.001239,0.389963,423,z_below_crit,True,0.107098,0.03,410,ok,False,,0.19
train,IMOEX,rate_emb,30,False,-8.4e-05,0.923926,423,z_below_crit,False,0.074486,0.115,394,bootstrap_ci_includes_zero,False,,0.25
train,IMOEX,rate_emb,60,False,4e-05,0.910721,423,z_below_crit,False,0.074471,0.1,364,bootstrap_ci_includes_zero,False,,0.33
train,IMOEX,rate_emb,90,False,-5.7e-05,0.700924,423,z_below_crit,False,0.013065,0.4,334,bootstrap_ci_includes_zero,False,,0.47
train,IMOEX,ruble_emb,1,False,0.001267,0.353788,423,z_below_crit,False,0.060545,0.125,423,bootstrap_ci_includes_zero,False,,0.16
train,IMOEX,ruble_emb,7,False,-0.00055,0.696947,423,z_below_crit,False,0.109058,0.995,417,ic_below_min,False,,0.19
train,IMOEX,ruble_emb,14,False,0.000831,0.57517,423,z_below_crit,False,0.084887,0.08,410,bootstrap_ci_includes_zero,False,,0.17
train,IMOEX,ruble_emb,30,False,0.000776,0.34963,423,z_below_crit,False,0.032815,0.73,394,ic_below_min,False,,0.19
train,IMOEX,ruble_emb,60,False,1.3e-05,0.971112,423,z_below_crit,False,0.0145,0.61,364,ic_below_min,False,,0.33
train,IMOEX,ruble_emb,90,False,-0.0,0.99781,423,z_below_crit,False,0.002223,0.41,334,ic_below_min,False,,0.44
train,IMOEX,sanctions_emb,1,False,-0.001044,0.407003,423,z_below_crit,True,0.101895,0.02,423,ok,False,,0.17
train,IMOEX,sanctions_emb,7,False,0.001585,0.233794,423,z_below_crit,True,0.117318,0.015,417,ok,False,,0.14
train,IMOEX,sanctions_emb,14,False,-0.001639,0.245042,423,z_below_crit,False,0.022718,0.36,410,bootstrap_ci_includes_zero,False,,0.19
train,IMOEX,sanctions_emb,30,False,0.000702,0.437761,423,z_below_crit,False,0.025402,0.27,394,bootstrap_ci_includes_zero,False,,0.24
train,IMOEX,sanctions_emb,60,False,0.000149,0.68815,423,z_below_crit,False,0.0261,0.685,364,ic_below_min,False,,0.33
train,IMOEX,sanctions_emb,90,False,-3.4e-05,0.855732,423,z_below_crit,False,0.022741,0.34,334,bootstrap_ci_includes_zero,False,,0.48
train,IMOEX,inflation_emb,1,False,-0.002215,0.088698,423,z_below_crit,False,0.057373,0.85,423,ic_below_min,False,,0.17
train,IMOEX,inflation_emb,7,False,-0.001626,0.230782,423,z_below_crit,False,0.034166,0.33,417,bootstrap_ci_includes_zero,False,,0.21
train,IMOEX,inflation_emb,14,False,-9.9e-05,0.945507,423,z_below_crit,False,0.017798,0.625,410,ic_below_min,False,,0.21
train,IMOEX,inflation_emb,30,False,0.000312,0.690521,423,z_below_crit,False,0.001914,0.435,394,ic_below_min,False,,0.21
train,IMOEX,inflation_emb,60,False,6.9e-05,0.848884,423,z_below_crit,False,0.008822,0.445,364,ic_below_min,False,,0.35
train,IMOEX,inflation_emb,90,False,-9e-06,0.954164,423,z_below_crit,False,0.049873,0.225,334,bootstrap_ci_includes_zero,False,,0.46
train,IMOEX,banking_emb,1,False,0.000927,0.494729,423,z_below_crit,False,0.011674,0.445,423,bootstrap_ci_includes_zero,False,,0.21
train,IMOEX,banking_emb,7,False,0.00026,0.855094,423,z_below_crit,False,0.068845,0.065,417,bootstrap_ci_includes_zero,False,,0.19
train,IMOEX,banking_emb,14,False,-0.000911,0.532032,423,z_below_crit,False,0.016443,0.4,410,bootstrap_ci_includes_zero,False,,0.16
train,IMOEX,banking_emb,30,False,-0.000379,0.637339,423,z_below_crit,False,0.002583,0.485,394,ic_below_min,False,,0.22
train,IMOEX,banking_emb,60,False,2.8e-05,0.932407,423,z_below_crit,False,0.074548,0.085,364,bootstrap_ci_includes_zero,False,,0.33
train,IMOEX,banking_emb,90,False,0.000108,0.430458,423,z_below_crit,False,0.079887,0.09,334,bootstrap_ci_includes_zero,False,,0.46
train,IMOEX,gold_emb,1,False,0.000112,0.931455,423,z_below_crit,False,0.007349,0.465,423,ic_below_min,False,,0.19
train,IMOEX,gold_emb,7,False,-0.001857,0.159726,423,z_below_crit,False,0.065851,0.885,417,ic_below_min,False,,0.17
train,IMOEX,gold_emb,14,False,-0.000944,0.497607,423,z_below_crit,False,0.070583,0.9,410,ic_below_min,False,,0.21
train,IMOEX,gold_emb,30,False,-6.9e-05,0.934009,423,z_below_crit,False,0.014674,0.425,394,bootstrap_ci_includes_zero,False,,0.24
train,IMOEX,gold_emb,60,False,-0.000289,0.427113,423,z_below_crit,False,0.021095,0.36,364,bootstrap_ci_includes_zero,False,,0.33
train,IMOEX,gold_emb,90,False,2.1e-05,0.913177,423,z_below_crit,False,0.071562,0.095,334,bootstrap_ci_includes_zero,False,,0.44
train,MOEXFN,oil_emb,1,False,0.000959,0.4638,420,z_below_crit,False,0.002229,0.515,420,ic_below_min,False,,0.22
train,MOEXFN,oil_emb,7,False,0.002289,0.100907,420,z_below_crit,False,0.018852,0.335,414,bootstrap_ci_includes_zero,False,,0.17
train,MOEXFN,oil_emb,14,False,0.000875,0.560214,420,z_below_crit,False,0.06956,0.89,407,ic_below_min,False,,0.19
train,MOEXFN,oil_emb,30,False,-0.000693,0.433108,420,z_below_crit,False,0.084887,0.91,391,ic_below_min,False,,0.25
train,MOEXFN,oil_emb,60,False,0.000315,0.526955,420,z_below_crit,False,0.008845,0.41,361,ic_below_min,False,,0.33
train,MOEXFN,oil_emb,90,False,-0.000229,0.401325,420,z_below_crit,False,0.066401,0.89,331,ic_below_min,False,,0.44
train,MOEXFN,rate_emb,1,False,-0.001764,0.230039,420,z_below_crit,False,0.028568,0.66,420,ic_below_min,False,,0.19
train,MOEXFN,rate_emb,7,False,0.001549,0.302671,420,z_below_crit,False,0.050828,0.86,414,ic_below_min,False,,0.17
train,MOEXFN,rate_emb,14,False,-0.002627,0.093862,420,z_below_crit,False,0.065545,0.135,407,bootstrap_ci_includes_zero,False,,0.19
train,MOEXFN,rate_emb,30,False,0.000671,0.458781,420,z_below_crit,False,0.052017,0.825,391,ic_below_min,False,,0.27
train,MOEXFN,rate_emb,60,False,0.000257,0.584724,420,z_below_crit,False,0.041021,0.26,361,bootstrap_ci_includes_zero,False,,0.33
train,MOEXFN,rate_emb,90,False,-9.9e-05,0.664398,420,z_below_crit,False,0.000954,0.5,331,ic_below_min,False,,0.46
train,MOEXFN,ruble_emb,1,False,0.001255,0.405146,420,z_below_crit,False,0.059985,0.14,420,bootstrap_ci_includes_zero,False,,0.22
train,MOEXFN,ruble_emb,7,False,0.000156,0.918405,420,z_below_crit,False,0.044839,0.79,414,ic_below_min,False,,0.19
train,MOEXFN,ruble_emb,14,False,-0.000149,0.926812,420,z_below_crit,False,0.030718,0.305,407,bootstrap_ci_includes_zero,False,,0.22
train,MOEXFN,ruble_emb,30,False,0.000234,0.781044,420,z_below_crit,False,0.009449,0.595,391,ic_below_min,False,,0.22
train,MOEXFN,ruble_emb,60,False,-0.000479,0.308505,420,z_below_crit,False,0.043848,0.23,361,bootstrap_ci_includes_zero,False,,0.3
train,MOEXFN,ruble_emb,90,False,0.000202,0.398399,420,z_below_crit,False,0.017948,0.41,331,bootstrap_ci_includes_zero,False,,0.46
train,MOEXFN,sanctions_emb,1,False,-0.000819,0.554458,420,z_below_crit,True,0.100277,0.035,420,ok,False,,0.2
train,MOEXFN,sanctions_emb,7,False,0.001598,0.267517,420,z_below_crit,False,0.068473,0.075,414,bootstrap_ci_includes_zero,False,,0.18
train,MOEXFN,sanctions_emb,14,True,-0.003099,0.041339,420,ok,False,0.018663,0.365,407,bootstrap_ci_includes_zero,False,,0.21
train,MOEXFN,sanctions_emb,30,False,-0.000371,0.679389,420,z_below_crit,False,0.066677,0.88,391,ic_below_min,False,,0.21
train,MOEXFN,sanctions_emb,60,False,5.5e-05,0.911154,420,z_below_crit,False,0.010929,0.57,361,ic_below_min,False,,0.3
train,MOEXFN,sanctions_emb,90,False,0.000137,0.60178,420,z_below_crit,False,0.019571,0.65,331,ic_below_min,False,,0.42
train,MOEXFN,inflation_emb,1,False,-0.001739,0.225148,420,z_below_crit,False,0.002843,0.525,420,ic_below_min,False,,0.19
train,MOEXFN,inflation_emb,7,False,-0.001806,0.224069,420,z_below_crit,False,0.018988,0.34,414,bootstrap_ci_includes_zero,False,,0.17
train,MOEXFN,inflation_emb,14,False,-0.000341,0.83032,420,z_below_crit,False,0.079594,0.92,407,ic_below_min,False,,0.23
train,MOEXFN,inflation_emb,30,False,-0.000215,0.793749,420,z_below_crit,False,0.001437,0.415,391,ic_below_min,False,,0.27
train,MOEXFN,inflation_emb,60,False,0.000524,0.261931,420,z_below_crit,True,0.10184,0.015,361,ok,False,,0.33
train,MOEXFN,inflation_emb,90,False,0.000269,0.254993,420,z_below_crit,False,0.020557,0.62,331,ic_below_min,False,,0.47
train,MOEXFN,banking_emb,1,False,0.001197,0.423488,420,z_below_crit,False,0.040332,0.705,420,ic_below_min,False,,0.17
train,MOEXFN,banking_emb,7,False,-0.000126,0.935444,420,z_below_crit,False,0.063584,0.09,414,bootstrap_ci_includes_zero,False,,0.17
train,MOEXFN,banking_emb,14,False,0.000197,0.901355,420,z_below_crit,False,0.004184,0.505,407,ic_below_min,False,,0.19
train,MOEXFN,banking_emb,30,False,0.00016,0.851685,420,z_below_crit,False,0.059966,0.855,391,ic_below_min,False,,0.24
train,MOEXFN,banking_emb,60,False,-0.000272,0.573521,420,z_below_crit,False,0.044786,0.235,361,bootstrap_ci_includes_zero,False,,0.32
train,MOEXFN,banking_emb,90,False,0.000183,0.449313,420,z_below_crit,True,0.11739,0.02,331,ok,False,,0.46
train,MOEXFN,gold_emb,1,False,-0.0002,0.889655,420,z_below_crit,False,0.088033,0.08,420,bootstrap_ci_includes_zero,False,,0.21
train,MOEXFN,gold_emb,7,False,-0.001352,0.346687,420,z_below_crit,False,0.079588,0.905,414,ic_below_min,False,,0.17
train,MOEXFN,gold_emb,14,False,-0.001354,0.376298,420,z_below_crit,False,0.040619,0.735,407,ic_below_min,False,,0.19
train,MOEXFN,gold_emb,30,False,0.000946,0.265373,420,z_below_crit,False,0.039061,0.78,391,ic_below_min,False,,0.25
train,MOEXFN,gold_emb,60,False,0.000256,0.563732,420,z_below_crit,False,0.017655,0.425,361,bootstrap_ci_includes_zero,False,,0.31
train,MOEXFN,gold_emb,90,False,-0.000138,0.57642,420,z_below_crit,False,0.027694,0.375,331,bootstrap_ci_includes_zero,False,,0.44
train,MOEXOG,oil_emb,1,False,0.000519,0.663837,420,z_below_crit,False,0.042697,0.255,420,bootstrap_ci_includes_zero,False,,0.16
train,MOEXOG,oil_emb,7,False,0.002519,0.055156,420,z_below_crit,False,0.038291,0.24,414,bootstrap_ci_includes_zero,False,,0.17
train,MOEXOG,oil_emb,14,False,0.000177,0.898057,420,z_below_crit,False,0.02486,0.73,407,ic_below_min,False,,0.19
