dataset,seed,news_field,lag,regime_filter,is_true_signal,confirmed,score,p_value,n
S2,0,news_mentions,14,,False,False,-0.002216046866450027,0.08499827159536522,70
S2,0,news_mentions,30,,False,False,-0.0024584144973054073,0.05078372654818164,59
S2,0,news_mentions,60,,False,False,0.0010288041997274192,0.34171985503985347,47
S2,0,news_mentions,90,,False,False,0.0004910384765303506,0.7196061316972537,40
S2,1,news_mentions,1,,False,False,0.00035905514368241405,0.7513225350393316,81
S2,1,news_mentions,7,,False,False,0.0017157387384091707,0.2392435554164205,79
S2,1,news_mentions,14,,False,False,0.0014617433764678948,0.3323031427590979,78
S2,1,news_mentions,30,,False,False,-0.0010020305975079185,0.41224498160958145,71
S2,1,news_mentions,60,,False,False,-0.0008071443511413461,0.5275021647181564,60
S2,1,news_mentions,90,,False,False,0.0003708265376984727,0.8172434682051004,50
S2,2,news_mentions,1,,False,False,-0.00013301129038379775,0.8958888005455516,68
S2,2,news_mentions,7,,False,False,0.0005595761027267874,0.6873006954434606,66
S2,2,news_mentions,14,,False,False,0.0009542421151089077,0.42823466844655056,62
S2,2,news_mentions,30,,False,False,0.0008115109629593946,0.45492418584735717,53
S2,2,news_mentions,60,,False,False,-9.233094850507652e-05,0.9465869039640491,40
S2,2,news_mentions,90,,False,False,-0.0026167058047086205,0.1998039584798872,31
S2,3,news_mentions,1,,False,False,-0.0003561576071369356,0.718721756674007,76
S2,3,news_mentions,7,,False,False,-0.0006464519378672254,0.4817031404533263,74
S2,3,news_mentions,14,,False,False,-0.0007351960351335142,0.49569467447491244,73
S2,3,news_mentions,30,,False,False,-0.0015549767184583868,0.18421861676819318,69
S2,3,news_mentions,60,,False,False,-0.00024236697695158773,0.8555112841555297,56
S2,3,news_mentions,90,,False,False,-0.001505606331655185,0.2993404963975288,49
S2,4,news_mentions,1,,False,False,-2.15463110277095e-05,0.9855293392510749,67
S2,4,news_mentions,7,,False,False,-0.0017416092437007075,0.12778510332429205,65
S2,4,news_mentions,14,,False,False,0.0013176378593441683,0.2988626773037246,60
S2,4,news_mentions,30,,False,False,0.00045393387265561027,0.6979457555405162,51
S2,4,news_mentions,60,,False,False,-7.842173894924675e-05,0.9288681086844748,42
S2,4,news_mentions,90,,False,False,0.0004944474782749375,0.7689054146402468,33
S2,5,news_mentions,1,,False,False,0.0014183323305777746,0.16017705194608567,80
S2,5,news_mentions,7,,False,False,-0.001314580965020468,0.34097626212503096,77
S2,5,news_mentions,14,,False,False,0.0021401747485773072,0.019505200253059796,74
S2,5,news_mentions,30,,False,False,0.00044363280762425936,0.7242148364571945,71
S2,5,news_mentions,60,,False,False,0.0008275116334880822,0.5435395404443775,60
S2,5,news_mentions,90,,False,False,0.0014206529198513918,0.3618685806968722,49
S2,6,news_mentions,1,,False,False,-0.002036626172724311,0.03642369852462246,84
S2,6,news_mentions,7,,False,False,0.0007601377393824614,0.4603891416460235,83
S2,6,news_mentions,14,,False,False,-4.1091972263723636e-05,0.9653339828552236,78
S2,6,news_mentions,30,,False,False,0.00044438072231216334,0.6864737008640995,72
S2,6,news_mentions,60,,False,False,-0.0006428390933972537,0.5590736242861096,57
S2,6,news_mentions,90,,False,False,0.0009989745067244197,0.5376366007112476,48
S2,7,news_mentions,1,,False,False,-0.001115944198204455,0.28322220215096605,79
S2,7,news_mentions,7,,False,False,-0.000566301330958757,0.5789991370138643,74
S2,7,news_mentions,14,,False,False,0.000619681664644083,0.5035808428677824,72
S2,7,news_mentions,30,,False,False,0.0002970220182019488,0.7843974490430101,63
S2,7,news_mentions,60,,False,False,-0.0022906433055142864,0.05676049349097556,55
S2,7,news_mentions,90,,False,False,0.0008590951523343453,0.4387654118210498,41
S2,8,news_mentions,1,,False,False,-7.486912315727765e-05,0.9531871623335348,83
S2,8,news_mentions,7,,False,False,0.0004044963025865167,0.6621459684076731,82
S2,8,news_mentions,14,,False,False,2.856398572332537e-05,0.975102997896069,80
S2,8,news_mentions,30,,False,False,0.002085231471215758,0.09670935639651579,73
S2,8,news_mentions,60,,False,False,0.0010701689641890008,0.42654032826879607,59
S2,8,news_mentions,90,,False,False,0.0010799160782061523,0.44907964910291986,51
S2,9,news_mentions,1,,False,False,-0.0014022055923752095,0.20499890389569697,81
S2,9,news_mentions,7,,False,False,-9.668510209090322e-05,0.9395956018147351,80
S2,9,news_mentions,14,,False,False,-0.001236596309783041,0.2724715391549324,78
S2,9,news_mentions,30,,False,False,-0.0011872689341336847,0.31280124812457855,70
S2,9,news_mentions,60,,False,False,0.00044387816195246157,0.7784232861955589,60
S2,9,news_mentions,90,,False,False,-0.0003658158182505417,0.8066137455136746,50
S2,10,news_mentions,1,,False,False,0.0001532278571608291,0.8960109588088887,79
S2,10,news_mentions,7,,False,False,0.00038942067092376785,0.7253628740399667,76
S2,10,news_mentions,14,,False,False,0.0012094605080293038,0.1492782304152811,72
S2,10,news_mentions,30,,False,False,-0.00038367392403240084,0.7101588635544713,64
S2,10,news_mentions,60,,False,False,0.00012467810165252795,0.9118882813978406,58
S2,10,news_mentions,90,,False,False,-0.00042995465770683677,0.6985930723902933,48
S2,11,news_mentions,1,,False,False,-0.0007663638930993585,0.475422702287964,65
S2,11,news_mentions,7,,False,False,-0.0025439261082996286,0.07428081441716827,62
S2,11,news_mentions,14,,False,False,-0.0028325200544988883,0.012531929010224818,60
S2,11,news_mentions,30,,False,False,-0.0006615401780776724,0.61301452811069,53
S2,11,news_mentions,60,,False,False,-0.0019722336772567627,0.22986436226266416,40
S2,11,news_mentions,90,,False,False,0.0013277687252699916,0.3270573011073523,28
S2,12,news_mentions,1,,False,False,-0.000611045617268418,0.5158402284069488,78
S2,12,news_mentions,7,,False,False,-0.0016084620993609138,0.09000199825520871,73
S2,12,news_mentions,14,,False,False,-0.001142691573775538,0.40090720798780977,70
S2,12,news_mentions,30,,False,False,-0.0005786700141562324,0.6668449413657278,62
S2,12,news_mentions,60,,False,False,0.0022262369523639042,0.15688777327228065,59
S2,12,news_mentions,90,,False,False,0.00048670596974235677,0.7401736434839448,49
S2,13,news_mentions,1,,False,False,0.0010894373618616996,0.40834782289831417,71
S2,13,news_mentions,7,,False,False,0.00019013840748688895,0.8919333235463833,68
S2,13,news_mentions,14,,False,False,0.0005725937934595511,0.5824202658219808,66
S2,13,news_mentions,30,,False,False,0.0011011286063820082,0.35921241537940585,61
S2,13,news_mentions,60,,False,False,0.0014253944157066067,0.39841686735465043,50
S2,13,news_mentions,90,,False,False,0.0021286416507087995,0.1340821770220555,41
S2,14,news_mentions,1,,False,False,-0.0012873304783266326,0.19390246785369802,86
S2,14,news_mentions,7,,False,False,-0.0008915052113229626,0.3341454673409865,86
S2,14,news_mentions,14,,False,False,0.0005462660821419521,0.5659483844157212,83
S2,14,news_mentions,30,,False,False,0.00023248460906378138,0.8310646558059185,75
S2,14,news_mentions,60,,False,False,-0.0009250605282557634,0.36400893808943646,64
S2,14,news_mentions,90,,False,False,-0.00023407529948047252,0.8557336917160274,53
S2,15,news_mentions,1,,False,False,-0.00044201503643406933,0.6396287008427852,80
S2,15,news_mentions,7,,False,False,-0.001338272207389889,0.30915620087373563,78
S2,15,news_mentions,14,,False,False,3.888531292535263e-06,0.9963390541235904,73
S2,15,news_mentions,30,,False,False,-0.0019521395199150352,0.10877225489752496,68
S2,15,news_mentions,60,,False,False,0.00033524935595403483,0.8085923245954008,60
S2,15,news_mentions,90,,False,False,0.000181659598481472,0.9050449103247464,50
S2,16,news_mentions,1,,False,False,0.00026467098636152165,0.7779577847422869,79
S2,16,news_mentions,7,,False,False,-0.00023062915990462474,0.7902926716400622,77
S2,16,news_mentions,14,,False,False,-0.0019026971092027773,0.11251449751144249,75
S2,16,news_mentions,30,,False,False,-0.001026760300765772,0.29274002313328973,69
S2,16,news_mentions,60,,False,False,-0.0023113923204339084,0.1453721860140167,55
S2,16,news_mentions,90,,False,False,-0.002039429662135358,0.19206889702131824,46
S2,17,news_mentions,1,,False,False,-0.0008321584694316326,0.5183358639789479,72
S2,17,news_mentions,7,,False,False,-0.0013361325822099455,0.21962416029575982,69
S2,17,news_mentions,14,,False,False,-0.00034993801037045926,0.7876715341507423,65
S2,17,news_mentions,30,,False,False,0.0005328719156023347,0.6271015630513705,61
S2,17,news_mentions,60,,False,False,-0.00031721910900043074,0.7631031622477225,51
S2,17,news_mentions,90,,False,False,0.00048456295213184007,0.7671233906310637,39
S2,18,news_mentions,1,,False,False,-0.0012492296777311623,0.36936642357742255,67
S2,18,news_mentions,7,,False,False,0.0002458922955873039,0.8201119986469618,63
S2,18,news_mentions,14,,False,False,-0.00039374860706615545,0.7316840793263153,61
S2,18,news_mentions,30,,False,False,-0.0007653395210457569,0.49503171541612767,58
S2,18,news_mentions,60,,False,False,-0.0010470776214830373,0.287197465466831,54
S2,18,news_mentions,90,,False,False,-0.0009499044253673359,0.4225408034957585,43
S2,19,news_mentions,1,,False,False,-0.0020786662766585267,0.022389646352594328,77
S2,19,news_mentions,7,,False,True,-0.0021318719414030866,0.009234245601491997,76
S2,19,news_mentions,14,,False,False,0.0005962901746191683,0.6449290455536341,73
S2,19,news_mentions,30,,False,False,-0.0010531016988974463,0.41770577955471255,68
S2,19,news_mentions,60,,False,False,0.002112390878273775,0.13871340363459939,54
S2,19,news_mentions,90,,False,False,-0.0006499932201654392,0.5748083235940038,46
S2,20,news_mentions,1,,False,False,-0.0008048821403355403,0.5170016490921987,66
S2,20,news_mentions,7,,False,False,-0.00045412891798916617,0.6861442459670584,63
S2,20,news_mentions,14,,False,False,0.0007117561571491089,0.6034420061268086,61
S2,20,news_mentions,30,,False,False,-9.684476969684289e-05,0.925557944032414,59
S2,20,news_mentions,60,,False,False,0.0008971188485087135,0.4862144109665332,52
S2,20,news_mentions,90,,False,False,0.00030793542338749386,0.8833554305009932,43
S2,21,news_mentions,1,,False,False,-0.0013162129719791014,0.21786443785065512,83
S2,21,news_mentions,7,,False,False,-0.0006131206968540355,0.540500785853784,79
S2,21,news_mentions,14,,False,False,-0.0014395259936052563,0.1494836070193064,77
S2,21,news_mentions,30,,False,False,-0.0012612688260696101,0.261719598056545,69
S2,21,news_mentions,60,,False,False,-0.0022037821959235955,0.09924542889974286,52
S2,21,news_mentions,90,,False,False,-0.002322393009433518,0.11365553799681027,45
S2,22,news_mentions,1,,False,False,-0.00041217308670755634,0.7817950032155263,71
S2,22,news_mentions,7,,False,False,-0.0022009837744149624,0.05387853910104412,70
S2,22,news_mentions,14,,False,False,-0.0008803956453971248,0.4377997374529352,66
S2,22,news_mentions,30,,False,False,-0.0010778787964525914,0.4917364293415669,59
S2,22,news_mentions,60,,False,False,-0.0008824525588582498,0.6565072271486596,47
S2,22,news_mentions,90,,False,False,-0.0010423082606051315,0.46300538646885725,40
S2,23,news_mentions,1,,False,False,0.00011914282834129824,0.9121582189739086,74
S2,23,news_mentions,7,,False,False,-0.0004973093708576873,0.7004130991832163,72
S2,23,news_mentions,14,,False,False,0.000858986883687887,0.3157220021306477,70
S2,23,news_mentions,30,,False,False,-0.00041997888464372524,0.7708926081465632,64
S2,23,news_mentions,60,,False,False,-0.0017612405872121633,0.1662333888262968,52
S2,23,news_mentions,90,,False,False,0.0004185211911726343,0.8030615128631737,46
S2,24,news_mentions,1,,False,False,-0.0015570402415128347,0.15346744257648925,75
S2,24,news_mentions,7,,False,False,-0.0015402699324843698,0.16842038430129125,73
S2,24,news_mentions,14,,False,False,0.0005061538674823863,0.6641383902345683,69
S2,24,news_mentions,30,,False,False,-0.0008509436143252804,0.31085856104600307,65
S2,24,news_mentions,60,,False,True,-0.002854687064303905,0.008471561996665766,52
S2,24,news_mentions,90,,False,False,-0.001051056252943547,0.4903446349987979,45
S2,25,news_mentions,1,,False,False,-0.0004257332273056554,0.585933582641442,83
S2,25,news_mentions,7,,False,False,-0.0017475664310960635,0.14575319763940175,82
S2,25,news_mentions,14,,False,False,-0.0016446597521109017,0.06519095173536105,79
S2,25,news_mentions,30,,False,False,0.00040570891401254627,0.7528815791142245,72
S2,25,news_mentions,60,,False,False,-0.0010017273530515606,0.2352268798445054,62
S2,25,news_mentions,90,,False,False,0.001665060040770335,0.1777877997650641,52
S2,26,news_mentions,1,,False,False,8.252467446802381e-05,0.936230167510888,82
S2,26,news_mentions,7,,False,False,0.00019517512306648353,0.8257583886563262,81
S2,26,news_mentions,14,,False,False,-0.0007132463364398692,0.5101184836717281,78
S2,26,news_mentions,30,,False,False,-0.0011158965736793492,0.2843866292953461,72
S2,26,news_mentions,60,,False,False,4.988203479206507e-07,0.9997191668356422,57
S2,26,news_mentions,90,,False,False,-0.00031691997215057313,0.7811487336246246,47
S2,27,news_mentions,1,,False,False,-0.001668466558069494,0.13251983891835817,79
S2,27,news_mentions,7,,False,False,-0.0009987382357632307,0.41826066208713564,77
S2,27,news_mentions,14,,False,False,0.0016434549136277049,0.27131288162158307,75
S2,27,news_mentions,30,,False,False,-0.0013762947276251558,0.3023768042352779,66
S2,27,news_mentions,60,,False,False,-0.0010897267673059458,0.3704987208728614,55
S2,27,news_mentions,90,,False,False,-0.002489390775481783,0.013349080983673822,48
S2,28,news_mentions,1,,False,False,0.001327526153583384,0.23101995932792496,86
S2,28,news_mentions,7,,False,False,0.00016268988490056297,0.8749823519032094,84
S2,28,news_mentions,14,,False,False,0.0013894076456249765,0.21108277935109943,79
S2,28,news_mentions,30,,False,False,-2.9428804754471738e-05,0.9817653401131934,70
S2,28,news_mentions,60,,False,False,0.0011961094776280655,0.24657311908992074,61
S2,28,news_mentions,90,,False,False,-0.0016093230935162893,0.18630295519166595,50
S2,29,news_mentions,1,,False,False,-0.0004880533901848638,0.5442903525856859,70
S2,29,news_mentions,7,,False,False,-0.0021398245396144185,0.09348539690001623,67
S2,29,news_mentions,14,,False,False,-0.0016039651324646458,0.16789949478798616,64
S2,29,news_mentions,30,,False,False,-0.0006852017653466365,0.5110759640499594,57
S2,29,news_mentions,60,,False,False,-0.002136690793583748,0.07099735080086966,49
S2,29,news_mentions,90,,False,False,-0.0008238951815509663,0.456738337524508,42
S2,30,news_mentions,1,,False,False,-0.0003499932462512405,0.7527200190227528,70
S2,30,news_mentions,7,,False,False,0.0009070858511362566,0.4973841305447755,67
S2,30,news_mentions,14,,False,False,-0.0013808289259540074,0.14467025184682836,63
S2,30,news_mentions,30,,False,False,-0.0020033847623824397,0.10793913914043585,57
S2,30,news_mentions,60,,False,False,-0.0005544692163925672,0.7481272015421379,50
S2,30,news_mentions,90,,False,False,-0.0012990728534617918,0.48123513799478257,40
S2,31,news_mentions,1,,False,False,-0.002000407597467964,0.09554113062328695,73
S2,31,news_mentions,7,,False,False,-0.0004776070876254567,0.6372289497878694,70
S2,31,news_mentions,14,,False,False,-0.0005515414199253188,0.6951477431833144,68
S2,31,news_mentions,30,,False,False,-0.0010427328217328287,0.34542976791315705,59
S2,31,news_mentions,60,,False,False,0.0019885800888708688,0.09251704344959055,53
S2,31,news_mentions,90,,False,True,0.0038694434847134584,0.0039051271274674892,43
S2,32,news_mentions,1,,False,False,-0.0012380770190870455,0.36317027044028993,80
S2,32,news_mentions,7,,False,False,0.00020995985784180124,0.804731164723409,79
S2,32,news_mentions,14,,False,False,0.0011937637808960666,0.3582366350713104,74
S2,32,news_mentions,30,,False,False,-0.0005167899233326595,0.5936565752428669,69
S2,32,news_mentions,60,,False,False,0.000277395412032408,0.8341147679171312,56
S2,32,news_mentions,90,,False,False,0.0008485730367917097,0.593998224025662,45
S2,33,news_mentions,1,,False,False,-0.0004575782822750447,0.681310974454536,85
S2,33,news_mentions,7,,False,False,0.0005736836002165583,0.5606913018633697,83
S2,33,news_mentions,14,,False,False,-0.0029443385705288315,0.011604587439156155,82
S2,33,news_mentions,30,,False,False,-0.001434765987143656,0.1937769659976103,76
S2,33,news_mentions,60,,False,False,-0.0013835648685292408,0.24652714320060198,69
S2,33,news_mentions,90,,False,False,-0.001022316704207808,0.4383716113096514,64
S2,34,news_mentions,1,,False,False,-0.0008066951624084906,0.468681156686233,84
S2,34,news_mentions,7,,False,False,-0.001468674092222823,0.13653415065270424,80
S2,34,news_mentions,14,,False,False,-0.0012518492108031516,0.15594135485072114,78
S2,34,news_mentions,30,,False,False,-0.0012852413521569942,0.1858443023188323,73
S2,34,news_mentions,60,,False,False,-0.0019437519558184865,0.08447475550328876,63
S2,34,news_mentions,90,,False,False,-0.001042020357492799,0.4301420124309683,52
S2,35,news_mentions,1,,False,False,-0.0014744536122320543,0.11682550193839925,80
S2,35,news_mentions,7,,False,False,-0.00032180773676591766,0.7865434957657353,79
S2,35,news_mentions,14,,False,False,-0.00034607868795680615,0.7168238863354608,75
S2,35,news_mentions,30,,False,False,0.00015308677632838426,0.8840354002737545,66
S2,35,news_mentions,60,,False,False,0.0010179849553767345,0.4463101247163679,53
S2,35,news_mentions,90,,False,False,-0.0005953693429837228,0.5360050604109468,45
S2,36,news_mentions,1,,False,False,-0.0011963307099764494,0.30552336076842534,65
S2,36,news_mentions,7,,False,False,-0.0007824202748332742,0.5168170804542536,62
S2,36,news_mentions,14,,False,False,0.0006454930076276022,0.513050233080016,59
S2,36,news_mentions,30,,False,False,-0.0016474058502292882,0.1592355406611854,52
S2,36,news_mentions,60,,False,False,0.0004926383716056613,0.7428089891291636,39
S2,36,news_mentions,90,,False,False,-0.0018363324953183805,0.24308509893878272,32
S2,37,news_mentions,1,,False,False,-0.0015543835980198393,0.11767450365384913,85
S2,37,news_mentions,7,,False,False,-0.0003344664387561411,0.7895723961145376,81
S2,37,news_mentions,14,,False,False,-0.0008678325139581176,0.4484131484069167,79
S2,37,news_mentions,30,,False,False,-0.0002479545484882266,0.8361360224515049,74
S2,37,news_mentions,60,,False,False,-0.0006414892981837587,0.7062883054668005,62
S2,37,news_mentions,90,,False,False,-0.000610159912629008,0.5837380496632933,50
S2,38,news_mentions,1,,False,True,-0.0029497733152305714,0.004339860961769748,90
S2,38,news_mentions,7,,False,False,-0.0011886406207413309,0.19995237030169388,88
S2,38,news_mentions,14,,False,False,-0.0018587094564347373,0.0515297425122343,84
S2,38,news_mentions,30,,False,False,-0.002162779349032941,0.058944167785317525,79
S2,38,news_mentions,60,,False,False,-0.0003465012321840464,0.7416662601473551,72
S2,38,news_mentions,90,,False,False,-0.0023157886307090415,0.010266458721094107,59
S2,39,news_mentions,1,,False,False,-0.0019423309014585232,0.12031488245611932,80
S2,39,news_mentions,7,,False,False,-0.0008988750337092846,0.4422224902689791,76
S2,39,news_mentions,14,,False,False,-0.0015655339057468426,0.12504033181969354,72
S2,39,news_mentions,30,,False,False,-0.00019424355684450232,0.8786965396286641,65
S2,39,news_mentions,60,,False,False,-0.004328855420714369,0.010278308334793929,51
S2,39,news_mentions,90,,False,False,-0.002704654039204229,0.01975414346784876,45
S2,40,news_mentions,1,,False,False,-0.0006425018243797688,0.5460285506586122,89
S2,40,news_mentions,7,,False,False,-0.001219180759852751,0.3519257214945437,84
S2,40,news_mentions,14,,False,False,0.0007409813438383016,0.47111399428402057,82
S2,40,news_mentions,30,,False,False,-0.0016054008703518515,0.11082552220264175,74
S2,40,news_mentions,60,,False,False,-0.0007825097797480688,0.44836430518360393,63
S2,40,news_mentions,90,,False,False,0.0015373936490726816,0.2583612812741838,53
S2,41,news_mentions,1,,False,False,-0.0003669859674404906,0.753449360555551,72
S2,41,news_mentions,7,,False,True,-0.0028702448628077255,0.0037969311424161933,68
S2,41,news_mentions,14,,False,False,-0.0006355586039013434,0.53721691556961,63
S2,41,news_mentions,30,,False,False,-0.0010131011890549203,0.46813168521359017,59
S2,41,news_mentions,60,,False,False,0.000404370264971124,0.7177540911712734,47
S2,41,news_mentions,90,,False,False,-0.0016962127365808758,0.1818367472360951,35
S2,42,news_mentions,1,,False,False,0.0006907473060450035,0.48536891977701657,63
S2,42,news_mentions,7,,False,False,-0.0013988579371679714,0.2327618676665797,61
S2,42,news_mentions,14,,False,False,-0.0007203906726320562,0.49772341303679224,59
S2,42,news_mentions,30,,False,True,-0.0033325119982227864,0.0015521430896614508,52
S2,42,news_mentions,60,,False,False,-0.000455311117599665,0.778183151293093,44
S2,42,news_mentions,90,,False,False,-0.0016796507019379448,0.2994188161508511,38
S2,43,news_mentions,1,,False,False,0.0015199307717786016,0.21327817343440159,78
S2,43,news_mentions,7,,False,False,0.00029455093349172427,0.7399656569341619,75
S2,43,news_mentions,14,,False,False,5.427684887051557e-05,0.9615209881508644,71
S2,43,news_mentions,30,,False,False,0.0005584510826274871,0.6969950485233767,68
S2,43,news_mentions,60,,False,False,-0.0001662782437374348,0.8930129793943542,61
S2,43,news_mentions,90,,False,False,0.0016921700629764524,0.1700530880715898,51
S2,44,news_mentions,1,,False,False,0.00015514267331500885,0.8877812079975427,76
S2,44,news_mentions,7,,False,False,-0.0004865436962550307,0.5905331116660464,75
S2,44,news_mentions,14,,False,False,0.0001240826695724623,0.8898548477615253,72
S2,44,news_mentions,30,,False,False,-0.0007796622678767837,0.4717235045124897,68
S2,44,news_mentions,60,,False,False,0.00023195428418472955,0.8379619583064324,58
S2,44,news_mentions,90,,False,False,0.0006605137547757951,0.6925616491088298,47
S2,45,news_mentions,1,,False,False,-0.0006897317771921226,0.5145610894564228,78
S2,45,news_mentions,7,,False,False,-0.0007943074969407458,0.4565123367702115,76
S2,45,news_mentions,14,,False,False,-0.0005960457865584563,0.6482732236369908,73
S2,45,news_mentions,30,,False,False,0.00045160656552058453,0.7643516051217607,61
S2,45,news_mentions,60,,False,False,-1.0324045834618007e-05,0.9955246829456064,54
S2,45,news_mentions,90,,False,False,0.0005973670014131406,0.6840276593068242,43
S2,46,news_mentions,1,,False,False,-0.001108328525999485,0.21324616058174506,79
S2,46,news_mentions,7,,False,False,-0.002155099738051873,0.03318564897820897,75
S2,46,news_mentions,14,,False,False,-0.0004767636192483695,0.5977176553305552,71
S2,46,news_mentions,30,,False,False,-0.0019201309656387755,0.06356694514267813,62
S2,46,news_mentions,60,,False,False,-0.0019800124777026194,0.15221493642802297,51
S2,46,news_mentions,90,,False,False,-0.001212114537633439,0.39054601187886817,42
S2,47,news_mentions,1,,False,False,-0.00109095092597537,0.3057580487879692,85
S2,47,news_mentions,7,,False,False,0.0001629776105938926,0.8772841334760506,83
S2,47,news_mentions,14,,False,False,-0.0004010549331176067,0.6933094048387201,80
S2,47,news_mentions,30,,False,False,0.0014226195383018124,0.2150745928880773,71
S2,47,news_mentions,60,,False,False,-0.0011662421097359118,0.3031221356339251,59
S2,47,news_mentions,90,,False,False,-0.002221751527406592,0.013165871791291917,53
S2,48,news_mentions,1,,False,False,0.0005794911755134313,0.551523505840581,86
S2,48,news_mentions,7,,False,False,0.001532765263095658,0.08282938438207732,85
S2,48,news_mentions,14,,False,False,0.0005569765019119285,0.5941776824035316,85
S2,48,news_mentions,30,,False,False,0.0011641455900316038,0.41387141192765053,79
S2,48,news_mentions,60,,False,False,0.0010600270586007873,0.37610420262657973,68
S2,48,news_mentions,90,,False,False,-0.0017568103254179833,0.177809792263957,55
S2,49,news_mentions,1,,False,False,-0.0018458087852328397,0.17074295968879372,75
S2,49,news_mentions,7,,False,False,-0.0007430692357472455,0.5631156367128334,73
S2,49,news_mentions,14,,False,False,-0.00019606241808030198,0.8534475694280792,71
S2,49,news_mentions,30,,False,False,5.467374479598041e-06,0.9955758433703887,63
S2,49,news_mentions,60,,False,False,-0.0003832290058685895,0.6904596053568666,57
S2,49,news_mentions,90,,False,True,-0.004005018021133363,0.005272807940142066,48
S2,50,news_mentions,1,,False,False,0.00038680817808638314,0.7122017480382972,72
S2,50,news_mentions,7,,False,False,-5.722151407688184e-05,0.9608632656849232,68
S2,50,news_mentions,14,,False,False,-0.0006602890921403494,0.4044380387879476,65
S2,50,news_mentions,30,,False,False,-0.00026439851186530426,0.8600596848751039,58
S2,50,news_mentions,60,,False,False,-0.001158666503738851,0.31759614376280876,45
S2,50,news_mentions,90,,False,False,0.00015489249517550616,0.9146165873776022,40
S2,51,news_mentions,1,,False,False,-0.0026721370432827843,0.050697941540933655,79
S2,51,news_mentions,7,,False,False,-0.0012261921793184996,0.19141251180494856,78
S2,51,news_mentions,14,,False,False,0.00011477183028886956,0.9128445773762004,74
S2,51,news_mentions,30,,False,False,-0.001032179533534744,0.34386641829636133,69
S2,51,news_mentions,60,,False,False,-0.002583038998997858,0.04468037703229388,63
S2,51,news_mentions,90,,False,False,-0.00036716782396804153,0.8156064167939401,46
S2,52,news_mentions,1,,False,False,-0.00016484855339230354,0.8930827148724401,62
S2,52,news_mentions,7,,False,False,-0.001241132146408208,0.29907799354998366,61
S2,52,news_mentions,14,,False,False,-0.0009202268985667555,0.2944989105989464,60
S2,52,news_mentions,30,,False,False,-0.0008368125950500831,0.49572040896634095,54
S2,52,news_mentions,60,,False,False,0.0004196341701043698,0.799058698007082,45
S2,52,news_mentions,90,,False,False,3.352423596977554e-05,0.9864432896188982,38
S2,53,news_mentions,1,,False,False,0.0011321374338225563,0.3053200598950341,63
S2,53,news_mentions,7,,False,False,-0.0026687885967136013,0.06482168420419754,61
S2,53,news_mentions,14,,False,False,-0.0006852100327416621,0.526783400650578,60
S2,53,news_mentions,30,,False,False,-0.0012819736371147577,0.25940636804289885,55
S2,53,news_mentions,60,,False,False,-0.0006094889912648118,0.62453582266555,47
S2,53,news_mentions,90,,False,False,-0.001258495316694492,0.4142950024248382,39
S2,54,news_mentions,1,,False,False,0.000640748296076616,0.5795487909594481,76
S2,54,news_mentions,7,,False,False,-0.0023141923906193056,0.11908171855426808,72
S2,54,news_mentions,14,,False,False,0.000288933131232721,0.8239827048426172,67
S2,54,news_mentions,30,,False,False,-0.0018111062933670562,0.21104204345463273,60
S2,54,news_mentions,60,,False,False,-6.871448905479367e-05,0.9605311708665292,51
S2,54,news_mentions,90,,False,False,-0.0013742954100647194,0.31890982885776786,40
S2,55,news_mentions,1,,False,False,-1.4635660220161783e-05,0.9912793405845404,77
S2,55,news_mentions,7,,False,False,0.0008757744806715828,0.4198103282631578,75
S2,55,news_mentions,14,,False,False,-0.002135874606538016,0.015700793803413937,73
S2,55,news_mentions,30,,False,False,0.0017112893335848236,0.1228160739167683,67
S2,55,news_mentions,60,,False,False,0.00163632609921465,0.17018926608316853,59
S2,55,news_mentions,90,,False,False,-0.0011102580988268608,0.3932670054772518,51
S2,56,news_mentions,1,,False,True,-0.0024380205396185954,0.005948806533830231,81
S2,56,news_mentions,7,,False,False,-0.002587549344336149,0.0202332960093905,77
S2,56,news_mentions,14,,False,False,-0.001670997329654735,0.14332626832379813,77
S2,56,news_mentions,30,,False,False,-0.0025952836950281486,0.021769339423853173,74
S2,56,news_mentions,60,,False,False,-0.0007550789041829838,0.48752657592041704,63
S2,56,news_mentions,90,,False,False,-0.0025152848129842147,0.04377413096600691,51
S2,57,news_mentions,1,,False,False,0.0006009733658851392,0.6852027714132372,64
S2,57,news_mentions,7,,False,False,0.00016451214105705114,0.8933268069075293,61
S2,57,news_mentions,14,,False,False,-0.0006414622651411959,0.6591174776863107,57
S2,57,news_mentions,30,,False,False,-0.002538996342677212,0.031116126141978118,50
S2,57,news_mentions,60,,False,False,-0.0009588505157348144,0.40064155707872473,45
S2,57,news_mentions,90,,False,False,-0.0010280061414294278,0.6267666344430425,37
S2,58,news_mentions,1,,False,False,-0.0019540882204730444,0.06550880402917603,72
S2,58,news_mentions,7,,False,False,-0.0009160533629782891,0.4071655541004433,69
S2,58,news_mentions,14,,False,False,0.0014234752094294497,0.2008035924431486,66
S2,58,news_mentions,30,,False,False,0.000509760289775576,0.6361251170979401,64
S2,58,news_mentions,60,,False,False,0.0003059534265630685,0.7756774435393989,54
S2,58,news_mentions,90,,False,False,-0.001964485041970295,0.1186051032496489,43
S2,59,news_mentions,1,,False,False,-7.677528616271018e-05,0.9474621969114478,64
