dataset,seed,news_field,lag,regime_filter,is_true_signal,confirmed,score,p_value,n
S1,34,news_mentions,30,,False,False,0.025167854746226744,0.775,970
S1,34,news_mentions,60,,False,False,0.018333800422619725,0.71,940
S1,34,news_mentions,90,,False,False,0.0012358613027880461,0.49,910
S1,35,news_mentions,1,,False,False,0.029613759757295178,0.2,999
S1,35,news_mentions,7,,False,False,0.014363081291127774,0.68,993
S1,35,news_mentions,14,,False,True,0.05432355217863599,0.03,986
S1,35,news_mentions,30,,False,False,0.0075554875396997255,0.405,970
S1,35,news_mentions,60,,False,False,0.04930183382571831,0.885,940
S1,35,news_mentions,90,,False,False,0.024398997477548826,0.28,910
S1,36,news_mentions,1,,False,False,0.013961267577993064,0.68,999
S1,36,news_mentions,7,,False,False,0.02861723132654448,0.775,993
S1,36,news_mentions,14,,False,False,0.021891192485884794,0.175,986
S1,36,news_mentions,30,,False,False,0.03553256127043709,0.83,970
S1,36,news_mentions,60,,False,False,0.0053453447731244535,0.445,940
S1,36,news_mentions,90,,False,False,0.05895919374483314,0.085,910
S1,37,news_mentions,1,,False,False,0.006045420253961512,0.55,999
S1,37,news_mentions,7,,False,False,0.021452174466880615,0.265,993
S1,37,news_mentions,14,,False,True,0.06534691470874458,0.025,986
S1,37,news_mentions,30,,False,False,0.025809451030312593,0.235,970
S1,37,news_mentions,60,,False,False,0.02857145173190415,0.805,940
S1,37,news_mentions,90,,False,False,0.024215070873652534,0.235,910
S1,38,news_mentions,1,,False,False,0.027663663427768548,0.825,999
S1,38,news_mentions,7,,False,False,0.05348612337189049,0.065,993
S1,38,news_mentions,14,,False,False,0.03384243421814874,0.845,986
S1,38,news_mentions,30,,False,False,0.041213432287636444,0.89,970
S1,38,news_mentions,60,,False,False,0.04928580054799707,0.93,940
S1,38,news_mentions,90,,False,False,0.0054526711374630644,0.625,910
S1,39,news_mentions,1,,False,False,0.04673622163178047,0.93,999
S1,39,news_mentions,7,,False,False,0.05077766285842999,0.91,993
S1,39,news_mentions,14,,False,False,0.0011027452764464719,0.52,986
S1,39,news_mentions,30,,False,False,0.04146637721448421,0.885,970
S1,39,news_mentions,60,,False,False,0.004097224407530682,0.48,940
S1,39,news_mentions,90,,False,False,0.030798659579766262,0.815,910
S1,40,news_mentions,1,,False,False,0.04090074541918453,0.135,999
S1,40,news_mentions,7,,False,False,0.013488809549829645,0.665,993
S1,40,news_mentions,14,,False,False,0.0459943949706941,0.895,986
S1,40,news_mentions,30,,False,False,0.026814209011482515,0.235,970
S1,40,news_mentions,60,,False,False,0.001951883665405296,0.49,940
S1,40,news_mentions,90,,False,False,0.05556754507260065,0.93,910
S1,41,news_mentions,1,,False,False,0.035807051653272255,0.835,999
S1,41,news_mentions,7,,False,False,0.04390517443506859,0.91,993
S1,41,news_mentions,14,,False,False,0.006776588006274411,0.485,986
S1,41,news_mentions,30,,False,False,0.01920041730190989,0.23,970
S1,41,news_mentions,60,,False,False,0.028741080769172915,0.19,940
S1,41,news_mentions,90,,False,False,0.015677917430134667,0.275,910
S1,42,news_mentions,1,,False,False,0.0002788117909719546,0.465,999
S1,42,news_mentions,7,,False,False,0.030037201990820224,0.84,993
S1,42,news_mentions,14,,False,False,0.03306518296177918,0.18,986
S1,42,news_mentions,30,,False,False,0.03786345910934596,0.865,970
S1,42,news_mentions,60,,False,False,0.006958814317398285,0.605,940
S1,42,news_mentions,90,,False,False,0.04631529230247214,0.86,910
S1,43,news_mentions,1,,False,False,0.03112946843587844,0.22,999
S1,43,news_mentions,7,,False,False,0.003109087107470654,0.555,993
S1,43,news_mentions,14,,False,False,0.002964567122371031,0.505,986
