dataset,seed,news_field,lag,regime_filter,is_true_signal,confirmed,score,p_value,n
S1,51,news_mentions,7,,False,False,-0.00035091680567130484,0.2502724879809297,1000
S1,51,news_mentions,14,,False,False,3.120523971160498e-05,0.9191489302796052,1000
S1,51,news_mentions,30,,False,False,0.0003382148435588331,0.28263215763639304,1000
S1,51,news_mentions,60,,False,False,7.1235424514936385e-06,0.8292014471319193,1000
S1,51,news_mentions,90,,False,False,2.4169635348527347e-06,0.7083628437798786,1000
S1,52,news_mentions,1,,False,False,-3.023671233423067e-05,0.923581117548365,1000
S1,52,news_mentions,7,,False,True,0.0009668947280600679,0.0022563811401401512,1000
S1,52,news_mentions,14,,False,True,-0.0008460149463622725,0.00837522444361416,1000
S1,52,news_mentions,30,,False,False,0.00024177173891507767,0.4647907784375447,1000
S1,52,news_mentions,60,,False,False,1.4458544140801619e-05,0.6831957071234314,1000
S1,52,news_mentions,90,,False,False,1.4569836062219654e-06,0.8669652328351913,1000
S1,53,news_mentions,1,,False,False,0.00018032203025150433,0.5776828701216228,1000
S1,53,news_mentions,7,,False,False,0.00026001622859776383,0.426154112677136,1000
S1,53,news_mentions,14,,False,False,-0.0007129697833447407,0.03107958636346697,1000
S1,53,news_mentions,30,,False,False,-1.5775422513630437e-05,0.9632479630602027,1000
S1,53,news_mentions,60,,False,False,-5.576056921583111e-06,0.9004175992931662,1000
S1,53,news_mentions,90,,False,False,-2.0872639719827214e-05,0.24678674652354937,1000
S1,54,news_mentions,1,,False,False,-0.00012771713757639256,0.695853809105186,1000
S1,54,news_mentions,7,,False,False,2.2576559755136955e-05,0.9453007522201464,1000
S1,54,news_mentions,14,,False,False,-0.000580425112351582,0.08084063679734,1000
S1,54,news_mentions,30,,False,False,0.00026171059294569494,0.44343390018825657,1000
S1,54,news_mentions,60,,False,False,6.956951196598515e-06,0.8468831285926517,1000
S1,54,news_mentions,90,,False,False,-3.993583774757959e-06,0.5749283162864691,1000
S1,55,news_mentions,1,,False,False,-0.0004403710096557114,0.16660987508260572,1000
S1,55,news_mentions,7,,False,False,-0.0001265210646942586,0.6930713174055376,1000
S1,55,news_mentions,14,,False,False,-0.0006902556537023695,0.03257657491697841,1000
S1,55,news_mentions,30,,False,False,0.00012501219025674122,0.7065094303807902,1000
S1,55,news_mentions,60,,False,False,-1.0630436310162645e-06,0.9774154671009088,1000
S1,55,news_mentions,90,,False,False,-4.333533870629833e-07,0.9475935479265485,1000
S1,56,news_mentions,1,,False,False,0.0002915462753571319,0.3605711986332518,1000
