instrument,topic,lag,m5_pvalue,m5_score,m6_ic,m6_confirmed,m5_confirmed,ensemble_pass,config_id,split,regime
SILVER,banking,1,0.859666,0.000139,0.106865,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
SILVER,banking,7,0.79582,0.000232,0.10342,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
SILVER,banking,14,0.703337,-0.000376,0.043328,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
SILVER,banking,30,0.496066,-0.000535,0.056497,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
SILVER,gold,1,0.501519,0.000658,0.070856,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
SILVER,gold,14,0.939729,8.8e-05,0.036239,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,oil,7,0.365599,0.001142,0.098238,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,oil,14,0.607596,0.000697,0.047283,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,rate,1,0.195409,0.000845,0.064383,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,rate,14,0.249976,-0.001447,0.053915,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,rate,30,0.706738,-0.000361,0.114224,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,ruble,1,0.679831,0.000561,0.063838,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,ruble,7,0.341631,0.001337,0.042569,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,ruble,30,0.890509,-0.000132,0.069717,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,sanctions,14,0.947172,8.8e-05,0.055909,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,inflation,1,0.167921,0.001096,0.046667,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,inflation,7,0.587703,-0.000614,0.063356,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,inflation,30,0.580321,0.000533,0.100805,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,banking,1,0.225265,0.001112,0.112895,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,banking,30,0.624705,0.000456,0.071883,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,gold,1,0.188102,0.001503,0.033012,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
IMOEX,gold,7,0.844076,-0.00025,0.045686,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,oil,7,0.382295,0.00121,0.055549,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,rate,1,0.112769,0.001104,0.057193,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,rate,30,0.934689,9.4e-05,0.09556,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,ruble,1,0.325592,0.001473,0.075027,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,ruble,7,0.675782,0.000638,0.036044,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,ruble,30,0.689448,0.000389,0.050449,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,sanctions,7,0.775324,0.000402,0.059416,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,sanctions,14,0.925483,0.000135,0.056064,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,sanctions,30,0.346086,-0.000789,0.086667,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,inflation,1,0.091793,0.001453,0.050888,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,banking,1,0.191106,0.001307,0.09018,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,banking,7,0.354573,0.001159,0.035718,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,banking,30,0.246366,0.001169,0.114327,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXFN,gold,7,0.691018,-0.000548,0.044372,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,oil,7,0.435134,0.001014,0.120136,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,oil,14,0.505478,0.000933,0.042967,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,oil,30,0.619859,-0.00039,0.067849,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,rate,1,0.124023,0.001048,0.044653,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,rate,14,0.299158,-0.001297,0.030748,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,rate,30,0.99739,3e-06,0.101716,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,ruble,1,0.749572,0.000434,0.083997,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,ruble,7,0.430255,0.001103,0.063885,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,ruble,30,0.410353,0.000701,0.103018,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,sanctions,7,0.14077,-0.001905,0.044538,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,sanctions,14,0.930269,0.000116,0.047221,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,sanctions,30,0.992423,7e-06,0.03285,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,inflation,7,0.497428,-0.000786,0.059395,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,inflation,30,0.169467,0.001329,0.114689,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,banking,1,0.129475,0.001412,0.157788,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,banking,7,0.26202,0.001357,0.07372,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,banking,14,0.214556,-0.001577,0.030401,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,banking,30,0.127939,0.001342,0.034251,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,gold,1,0.110293,0.001834,0.053587,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEXOG,gold,30,0.755145,-0.00024,0.059512,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,oil,7,0.397026,0.001025,0.066893,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,oil,14,0.890697,0.00018,0.043668,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,oil,30,0.468805,-0.000553,0.040183,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,rate,1,0.191776,0.000827,0.064173,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,rate,14,0.328802,-0.001148,0.040086,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,rate,30,0.422703,-0.000754,0.164444,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,ruble,1,0.784207,0.000353,0.0666,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,ruble,7,0.568921,0.000752,0.03655,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,ruble,14,0.496867,0.000922,0.056799,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,ruble,30,0.512947,0.000548,0.047329,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,sanctions,14,0.857759,0.000224,0.036755,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,inflation,1,0.163416,0.001067,0.064379,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,inflation,7,0.623648,-0.000526,0.031802,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,banking,1,0.292599,0.000923,0.075404,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
MOEX10,banking,30,0.257863,0.000947,0.106204,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,train,
SP500,oil,1,0.114234,-0.000561,0.055004,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SP500,oil,7,0.017957,-0.000826,0.056638,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SP500,rate,30,0.070186,-0.002312,0.061125,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SP500,ruble,7,0.602474,0.000294,0.065698,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SP500,inflation,14,0.069969,-0.001233,0.107186,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SP500,banking,7,0.001948,-0.001363,0.082651,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SP500,gold,7,3.8e-05,-0.002043,0.040801,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
USD_RUB,oil,1,0.677978,-0.000139,0.108217,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
USD_RUB,oil,30,0.224526,0.002331,0.114003,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
USD_RUB,rate,1,0.755919,-0.000121,0.063546,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
USD_RUB,rate,14,0.782209,-0.000398,0.129749,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
USD_RUB,rate,30,0.561739,-0.00183,0.057687,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
USD_RUB,ruble,1,0.424729,-0.000576,0.070449,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
USD_RUB,ruble,7,0.840305,-0.000154,0.075409,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
USD_RUB,ruble,14,0.967306,-3e-05,0.118617,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
USD_RUB,sanctions,7,0.63418,0.000354,0.079628,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
USD_RUB,sanctions,14,0.427421,-0.000704,0.107739,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
USD_RUB,sanctions,30,0.677379,0.000427,0.08938,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
USD_RUB,inflation,7,0.340796,-0.000618,0.070654,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
EUR_RUB,oil,1,0.677978,-0.000139,0.108217,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
EUR_RUB,oil,30,0.224526,0.002331,0.114003,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
EUR_RUB,rate,1,0.755919,-0.000121,0.063546,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
EUR_RUB,rate,14,0.782209,-0.000398,0.129749,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
EUR_RUB,rate,30,0.561739,-0.00183,0.057687,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
EUR_RUB,ruble,1,0.424729,-0.000576,0.070449,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
EUR_RUB,ruble,7,0.840305,-0.000154,0.075409,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
EUR_RUB,ruble,14,0.967306,-3e-05,0.118617,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
EUR_RUB,sanctions,7,0.63418,0.000354,0.079628,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
EUR_RUB,sanctions,14,0.427421,-0.000704,0.107739,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
EUR_RUB,sanctions,30,0.677379,0.000427,0.08938,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
EUR_RUB,inflation,7,0.340796,-0.000618,0.070654,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DJ_SOUTH_AFRICA,sanctions,1,0.478114,0.00029,0.045734,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DJ_SOUTH_AFRICA,sanctions,7,0.842871,0.000111,0.056645,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DJ_SOUTH_AFRICA,sanctions,14,0.532122,0.000407,0.041983,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DJ_SOUTH_AFRICA,sanctions,30,0.146806,-0.001026,0.042268,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DJ_SOUTH_AFRICA,inflation,30,0.005184,0.00327,0.035842,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DJ_SOUTH_AFRICA,banking,1,0.833236,-5.7e-05,0.085136,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DJ_SOUTH_AFRICA,banking,7,0.694933,0.000301,0.044304,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DJ_SOUTH_AFRICA,banking,30,0.820764,0.000571,0.035633,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DJ_SOUTH_AFRICA,gold,1,0.430046,0.000242,0.055534,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DJ_SOUTH_AFRICA,gold,7,0.713561,-0.000168,0.055129,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DJ_SOUTH_AFRICA,gold,14,0.609405,-0.000272,0.063712,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DJ_SOUTH_AFRICA,gold,30,0.563827,0.000349,0.107268,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_WORLD,oil,14,0.450856,0.000396,0.064879,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_WORLD,oil,30,0.000835,0.004498,0.034757,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_WORLD,rate,1,0.110163,0.000421,0.030253,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_WORLD,rate,14,0.102115,0.001244,0.089626,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_WORLD,rate,30,0.201659,0.002015,0.050627,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_WORLD,banking,1,0.27452,0.000269,0.055631,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_WORLD,banking,30,0.49203,-0.001608,0.034274,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DXY,oil,14,0.204466,0.000382,0.12038,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DXY,rate,7,0.001424,-0.000843,0.096049,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DXY,rate,30,0.481961,0.000498,0.083211,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DXY,ruble,30,0.925578,-1.3e-05,0.09809,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DXY,sanctions,7,0.001747,-0.000745,0.045628,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DXY,sanctions,14,0.00211,-0.000855,0.03083,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DXY,banking,7,0.000542,-0.00105,0.090841,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DXY,banking,14,0.416893,0.000381,0.0449,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DXY,banking,30,0.969707,-2.7e-05,0.062227,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DXY,gold,14,0.319443,-0.000244,0.088412,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
DXY,gold,30,0.141397,-0.000429,0.040736,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
BRENT,oil,14,0.41665,0.000908,0.087645,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
BRENT,oil,30,0.116005,0.00349,0.0938,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
BRENT,rate,14,0.603076,-0.000737,0.03228,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
BRENT,ruble,14,0.950148,-6e-05,0.051745,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
BRENT,sanctions,7,0.006498,-0.002581,0.041613,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
BRENT,inflation,30,0.30099,0.002,0.065464,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_INDIA,oil,7,0.584889,0.000231,0.056627,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_INDIA,rate,7,0.350764,0.000526,0.083379,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_INDIA,rate,30,0.865882,0.000365,0.173759,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_INDIA,sanctions,1,0.151816,0.000593,0.111827,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_INDIA,inflation,1,0.010646,0.000744,0.050566,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_INDIA,inflation,30,0.818494,0.000248,0.044307,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_INDIA,banking,1,0.063139,0.000505,0.048575,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_INDIA,banking,7,0.066687,0.001497,0.033,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_INDIA,banking,30,0.75594,0.000642,0.072235,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MSCI_INDIA,gold,1,0.034189,0.000662,0.081192,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
CHINA_H_SHARES,rate,1,0.159373,-0.000859,0.05146,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
CHINA_H_SHARES,rate,7,0.941622,0.0001,0.050397,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
CHINA_H_SHARES,rate,14,0.828821,0.000367,0.090051,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
CHINA_H_SHARES,ruble,1,0.50458,-0.000752,0.072695,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
CHINA_H_SHARES,ruble,30,0.709793,0.00028,0.07454,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
CHINA_H_SHARES,sanctions,1,0.637618,-0.000398,0.046305,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
CHINA_H_SHARES,sanctions,14,0.953622,8.5e-05,0.06268,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
CHINA_H_SHARES,sanctions,30,0.323369,-0.001411,0.097726,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
CHINA_H_SHARES,banking,14,0.255808,0.002325,0.057485,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
CHINA_H_SHARES,gold,14,0.235035,0.001408,0.095098,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
FTSE_CHINA_50,oil,1,0.635581,-0.000202,0.075799,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
FTSE_CHINA_50,oil,7,0.362355,0.001205,0.035126,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
FTSE_CHINA_50,rate,1,0.810193,-0.00014,0.071463,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
FTSE_CHINA_50,rate,7,0.60666,-0.000699,0.094625,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
FTSE_CHINA_50,rate,14,0.241947,0.002039,0.046064,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
FTSE_CHINA_50,ruble,30,0.6739,0.000282,0.052153,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
FTSE_CHINA_50,sanctions,30,0.925786,-0.000121,0.071988,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
FTSE_CHINA_50,inflation,1,0.933409,-4.7e-05,0.034453,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
FTSE_CHINA_50,inflation,7,0.649417,-0.000507,0.045763,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
FTSE_CHINA_50,gold,7,0.048713,0.001966,0.038085,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
FTSE_CHINA_50,gold,14,0.091869,0.001993,0.052615,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
FTSE_CHINA_50,gold,30,0.557346,-0.000696,0.07364,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
GOLD,oil,1,0.52327,0.000215,0.085057,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
GOLD,oil,30,0.04934,-0.007061,0.0743,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
GOLD,ruble,7,0.281899,-0.000828,0.064987,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
GOLD,ruble,14,0.924755,8e-05,0.05001,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
GOLD,ruble,30,0.471823,0.000232,0.05313,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
GOLD,sanctions,1,0.842109,0.000115,0.058095,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
GOLD,sanctions,7,0.115293,-0.001187,0.090909,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
GOLD,inflation,1,0.638523,0.000208,0.061617,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
GOLD,inflation,30,0.22148,0.002697,0.076338,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
GOLD,banking,1,0.79457,-0.00011,0.061039,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
GOLD,banking,7,0.518295,0.000748,0.041378,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
GOLD,banking,14,0.492073,-0.001241,0.05035,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SILVER,rate,14,0.903359,0.000294,0.118838,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SILVER,rate,30,0.961963,-0.000377,0.039599,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SILVER,ruble,14,0.815482,-0.000371,0.033827,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SILVER,ruble,30,0.664288,0.000301,0.036654,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SILVER,sanctions,7,0.027204,-0.003343,0.069248,True,True,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SILVER,inflation,1,0.616819,-0.000427,0.084218,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SILVER,inflation,14,0.684462,-0.000773,0.057711,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SILVER,banking,1,0.267065,-0.000909,0.057896,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SILVER,banking,30,0.10497,-0.013769,0.037309,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SILVER,gold,1,0.615447,-0.000433,0.062769,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
SILVER,gold,14,0.31245,0.001663,0.047592,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
IMOEX,oil,14,0.429792,-0.000711,0.03257,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
IMOEX,rate,14,0.653601,0.000675,0.061648,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
IMOEX,rate,30,0.408151,0.003511,0.046755,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
IMOEX,ruble,1,0.331172,-0.000756,0.066143,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
IMOEX,ruble,7,0.084209,0.001278,0.073202,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
IMOEX,ruble,30,0.850713,-7.6e-05,0.122805,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
IMOEX,sanctions,14,0.719939,-0.000354,0.089118,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
IMOEX,inflation,1,0.757456,-0.00013,0.048173,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
IMOEX,inflation,7,0.085959,0.001143,0.072032,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
IMOEX,banking,30,0.966107,-0.000179,0.043831,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
IMOEX,gold,1,0.980648,-1.1e-05,0.040698,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MOEXFN,ruble,1,0.532907,-0.00054,0.046553,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MOEXFN,ruble,7,0.278153,0.000894,0.052375,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MOEXFN,ruble,30,0.688911,-0.000164,0.108679,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MOEXFN,sanctions,7,0.992228,-9e-06,0.063764,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
MOEXFN,sanctions,14,0.467841,-0.000809,0.078477,True,False,True,keyword_raw__vol_5d__M6_only__p0.05_ic0.03,val,
